n,tousen
15735,0.905815
15736,0.905821
15737,0.905827
15738,0.905833
15739,0.905839
15740,0.905845
15741,0.905851
15742,0.905857
15743,0.905863
15744,0.905869
15745,0.905875
15746,0.905881
15747,0.905887
15748,0.905893
15749,0.905899
15750,0.905841
15751,0.905784
15752,0.90579
15753,0.905796
15754,0.905738
15755,0.905744
15756,0.90575
15757,0.905693
15758,0.905699
15759,0.905705
15760,0.905711
15761,0.905717
15762,0.905723
15763,0.905729
15764,0.905735
15765,0.905741
15766,0.905683
15767,0.905689
15768,0.905632
15769,0.905638
15770,0.905644
15771,0.90565
15772,0.905656
15773,0.905662
15774,0.905668
15775,0.905674
15776,0.90568
15777,0.905685
15778,0.905691
15779,0.905697
15780,0.905703
15781,0.905709
15782,0.905715
15783,0.905721
15784,0.905727
15785,0.905733
15786,0.905739
15787,0.905745
15788,0.905751
15789,0.905757
15790,0.905763
15791,0.905706
15792,0.905712
15793,0.905718
15794,0.905724
15795,0.90573
15796,0.905736
15797,0.905742
15798,0.905748
15799,0.905754
15800,0.905696
15801,0.905702
15802,0.905708
15803,0.905714
15804,0.90572
15805,0.905726
15806,0.905732
15807,0.905738
15808,0.905744
15809,0.90575
15810,0.905756
15811,0.905762
15812,0.905768
15813,0.905774
15814,0.90578
15815,0.905786
15816,0.905792
15817,0.905798
15818,0.905804
15819,0.905809
15820,0.905815
15821,0.905758
15822,0.905764
15823,0.90577
15824,0.905776
15825,0.905782
15826,0.905725
15827,0.905731
15828,0.905737
15829,0.905743
15830,0.905685
15831,0.905691
15832,0.905697
15833,0.905703
15834,0.905709
15835,0.905715
15836,0.905721
15837,0.905727
15838,0.905733
15839,0.905739
15840,0.905745
15841,0.905751
15842,0.905757
15843,0.9057
15844,0.905706
15845,0.905712
15846,0.905718
15847,0.905723
15848,0.905729
15849,0.905735
15850,0.905741
15851,0.905747
15852,0.905753
15853,0.905696
15854,0.905702
15855,0.905708
15856,0.905714
15857,0.90572
15858,0.905663
15859,0.905669
15860,0.905675
15861,0.905681
15862,0.905687
15863,0.905692
15864,0.905698
15865,0.905704
15866,0.905647
15867,0.90559
15868,0.905533
15869,0.905539
15870,0.905545
15871,0.905551
15872,0.905557
15873,0.905563
15874,0.905569
15875,0.905575
15876,0.905581
15877,0.905587
15878,0.905593
15879,0.905599
15880,0.905605
15881,0.90561
15882,0.905616
15883,0.905559
15884,0.905565
15885,0.905571
15886,0.905577
15887,0.905583
15888,0.905589
15889,0.905595
15890,0.905538
15891,0.905544
15892,0.90555
15893,0.905556
15894,0.905499
15895,0.905505
15896,0.905511
15897,0.905517
15898,0.905523
15899,0.905529
15900,0.905535
15901,0.905541
15902,0.905546
15903,0.90549
15904,0.905495
15905,0.905501
15906,0.905507
15907,0.905513
15908,0.905519
15909,0.905525
15910,0.905531
15911,0.905474
15912,0.90548
15913,0.905486
15914,0.905492
15915,0.905498
15916,0.905504
15917,0.90551
15918,0.905516
15919,0.905522
15920,0.905528
15921,0.905534
15922,0.90554
15923,0.905545
15924,0.905551
15925,0.905495
15926,0.905438
15927,0.905444
15928,0.90545
15929,0.905455
15930,0.905461
15931,0.905467
15932,0.905473
15933,0.905479
15934,0.905485
15935,0.905491
15936,0.905497
15937,0.905503
15938,0.905509
15939,0.905515
15940,0.905521
15941,0.905527
15942,0.90547
15943,0.905476
15944,0.905482
15945,0.905488
15946,0.905494
15947,0.905499
15948,0.905443
15949,0.905449
15950,0.905455
15951,0.90546
15952,0.905466
15953,0.905472
15954,0.905416
15955,0.905421
15956,0.905427
15957,0.905433
15958,0.905439
15959,0.905445
15960,0.905451
15961,0.905457
15962,0.905463
15963,0.905469
15964,0.905475
15965,0.905481
15966,0.905424
15967,0.90543
15968,0.905436
15969,0.905442
15970,0.905385
15971,0.905391
15972,0.905397
15973,0.905403
15974,0.905409
15975,0.905415
15976,0.905358
15977,0.905364
15978,0.90537
15979,0.905376
15980,0.905382
15981,0.905388
15982,0.905394
15983,0.905399
15984,0.905405
15985,0.905411
15986,0.905417
15987,0.905423
15988,0.905429
15989,0.905435
15990,0.905378
15991,0.905384
15992,0.90539
15993,0.905396
15994,0.905402
15995,0.905408
15996,0.905414
15997,0.90542
15998,0.905426
15999,0.905432
16000,0.905438
16001,0.905443
16002,0.905449
16003,0.905455
16004,0.905461
16005,0.905467
16006,0.905473
16007,0.905479
16008,0.905422
16009,0.905428
16010,0.905434
16011,0.90544
16012,0.905446
16013,0.905452
16014,0.905395
16015,0.905339
16016,0.905345
16017,0.905351
16018,0.905356
16019,0.905362
16020,0.905368
16021,0.905312
16022,0.905318
16023,0.905324
16024,0.90533
16025,0.905273
16026,0.905279
16027,0.905222
16028,0.905228
16029,0.905234
16030,0.90524
16031,0.905246
16032,0.905252
16033,0.905258
16034,0.905264
16035,0.90527
16036,0.905276
16037,0.905282
16038,0.905287
16039,0.905293
16040,0.905237
16041,0.905243
16042,0.905249
16043,0.905192
16044,0.905198
16045,0.905204
16046,0.90521
16047,0.905216
16048,0.905222
16049,0.905228
16050,0.905234
16051,0.90524
16052,0.905245
16053,0.905251
16054,0.905257
16055,0.905263
16056,0.905269
16057,0.905275
16058,0.905281
16059,0.905287
16060,0.905293
16061,0.905299
16062,0.905304
16063,0.90531
16064,0.905316
16065,0.90526
16066,0.905204
16067,0.905209
16068,0.905215
16069,0.905221
16070,0.905227
16071,0.905233
16072,0.905239
16073,0.905245
16074,0.905251
16075,0.905257
16076,0.905263
16077,0.905268
16078,0.905274
16079,0.90528
16080,0.905286
16081,0.90523
16082,0.905236
16083,0.905242
16084,0.905247
16085,0.905253
16086,0.905259
16087,0.905265
16088,0.905271
16089,0.905277
16090,0.905221
16091,0.905227
16092,0.905232
16093,0.905238
16094,0.905244
16095,0.90525
16096,0.905256
16097,0.905262
16098,0.905268
16099,0.905274
16100,0.90528
16101,0.905285
16102,0.905291
16103,0.905297
16104,0.905303
16105,0.905309
16106,0.905315
16107,0.905259
16108,0.905264
16109,0.90527
16110,0.905276
16111,0.905282
16112,0.905288
16113,0.905294
16114,0.9053
16115,0.905306
16116,0.905311
16117,0.905317
16118,0.905323
16119,0.905329
16120,0.905335
16121,0.905341
16122,0.905347
16123,0.905353
16124,0.905358
16125,0.905364
16126,0.90537
16127,0.905376
16128,0.905382
16129,0.905388
16130,0.905394
16131,0.9054
16132,0.905405
16133,0.905349
16134,0.905355
16135,0.905361
16136,0.905367
16137,0.905373
16138,0.905379
16139,0.905384
16140,0.90539
16141,0.905334
16142,0.90534
16143,0.905346
16144,0.905352
16145,0.905358
16146,0.905302
16147,0.905307
16148,0.905313
16149,0.905319
16150,0.905325
16151,0.905331
16152,0.905337
16153,0.905281
16154,0.905287
16155,0.905292
16156,0.905298
16157,0.905304
16158,0.90531
16159,0.905316
16160,0.90526
16161,0.905266
16162,0.905272
16163,0.905277
16164,0.905283
16165,0.905289
16166,0.905295
16167,0.905239
16168,0.905245
16169,0.905251
16170,0.905257
16171,0.905263
16172,0.905268
16173,0.905274
16174,0.90528
16175,0.905286
16176,0.905292
16177,0.905298
16178,0.905303
16179,0.905248
16180,0.905253
16181,0.905259
16182,0.905265
16183,0.905271
16184,0.905277
16185,0.905283
16186,0.905289
16187,0.905294
16188,0.9053
16189,0.905306
16190,0.905312
16191,0.905318
16192,0.905324
16193,0.905329
16194,0.905335
16195,0.905341
16196,0.905285
16197,0.905291
16198,0.905297
16199,0.905303
16200,0.905309
16201,0.905314
16202,0.90532
16203,0.905326
16204,0.90527
16205,0.905276
16206,0.905282
16207,0.905288
16208,0.905294
16209,0.9053
16210,0.905305
16211,0.905311
16212,0.905255
16213,0.9052
16214,0.905205
16215,0.905211
16216,0.905217
16217,0.905223
16218,0.905229
16219,0.905235
16220,0.90524
16221,0.905246
16222,0.905252
16223,0.905258
16224,0.905264
16225,0.90527
16226,0.905275
16227,0.905281
16228,0.905287
16229,0.905293
16230,0.905299
16231,0.905305
16232,0.90531
16233,0.905316
16234,0.905322
16235,0.905328
16236,0.905334
16237,0.90534
16238,0.905345
16239,0.905351
16240,0.905357
16241,0.905363
16242,0.905369
16243,0.905375
16244,0.90538
16245,0.905386
16246,0.905392
16247,0.905398
16248,0.905404
16249,0.90541
16250,0.905415
16251,0.905421
16252,0.905427
16253,0.905433
16254,0.905439
16255,0.905444
16256,0.90545
16257,0.905456
16258,0.905462
16259,0.905468
16260,0.905474
16261,0.905479
16262,0.905485
16263,0.905491
16264,0.905497
16265,0.905503
16266,0.905508
16267,0.905453
16268,0.905459
16269,0.905464
16270,0.905409
16271,0.905415
16272,0.905359
16273,0.905365
16274,0.905309
16275,0.905315
16276,0.905321
16277,0.905327
16278,0.905271
16279,0.905277
16280,0.905283
16281,0.905288
16282,0.905233
16283,0.905239
16284,0.905244
16285,0.90525
16286,0.905256
16287,0.905262
16288,0.905268
16289,0.905273
16290,0.905279
16291,0.905285
16292,0.905291
16293,0.905297
16294,0.905303
16295,0.905308
16296,0.905314
16297,0.90532
16298,0.905326
16299,0.905332
16300,0.905337
16301,0.905343
16302,0.905349
16303,0.905355
16304,0.905361
16305,0.905366
16306,0.905311
16307,0.905317
16308,0.905323
16309,0.905328
16310,0.905334
16311,0.90534
16312,0.905284
16313,0.90529
16314,0.905296
16315,0.905302
16316,0.905308
16317,0.905313
16318,0.905319
16319,0.905325
16320,0.905331
16321,0.905337
16322,0.905342
16323,0.905348
16324,0.905354
16325,0.90536
16326,0.905366
16327,0.90531
16328,0.905316
16329,0.905322
16330,0.905328
16331,0.905333
16332,0.905339
16333,0.905345
16334,0.90529
16335,0.905295
16336,0.905301
16337,0.905246
16338,0.905252
16339,0.905257
16340,0.905263
16341,0.905269
16342,0.905275
16343,0.905281
16344,0.905286
16345,0.905292
16346,0.905298
16347,0.905304
16348,0.90531
16349,0.905315
16350,0.905321
16351,0.905327
16352,0.905333
16353,0.905338
16354,0.905344
16355,0.90535
16356,0.905356
16357,0.905362
16358,0.905367
16359,0.905373
16360,0.905379
16361,0.905385
16362,0.905391
16363,0.905335
16364,0.905341
16365,0.905347
16366,0.905353
16367,0.905358
16368,0.905364
16369,0.90537
16370,0.905376
16371,0.905381
16372,0.905387
16373,0.905393
16374,0.905399
16375,0.905344
16376,0.905349
16377,0.905294
16378,0.9053
16379,0.905306
16380,0.905311
16381,0.905317
16382,0.905323
16383,0.905268
16384,0.905273
16385,0.905279
16386,0.905224
16387,0.90523
16388,0.905236
16389,0.90518
16390,0.905186
16391,0.905192
16392,0.905198
16393,0.905203
16394,0.905209
16395,0.905215
16396,0.905221
16397,0.905227
16398,0.905232
16399,0.905238
16400,0.905244
16401,0.90525
16402,0.905194
16403,0.9052
16404,0.905145
16405,0.905151
16406,0.905157
16407,0.905162
16408,0.905168
16409,0.905174
16410,0.90518
16411,0.905186
16412,0.905191
16413,0.905197
16414,0.905203
16415,0.905209
16416,0.905214
16417,0.90522
16418,0.905226
16419,0.905232
16420,0.905238
16421,0.905243
16422,0.905249
16423,0.905255
16424,0.905261
16425,0.905266
16426,0.905272
16427,0.905278
16428,0.905284
16429,0.905289
16430,0.905295
16431,0.905301
16432,0.905307
16433,0.905312
16434,0.905318
16435,0.905324
16436,0.90533
16437,0.905336
16438,0.905341
16439,0.905347
16440,0.905353
16441,0.905359
16442,0.905364
16443,0.90537
16444,0.905376
16445,0.905382
16446,0.905387
16447,0.905393
16448,0.905399
16449,0.905405
16450,0.90535
16451,0.905355
16452,0.905361
16453,0.905367
16454,0.905373
16455,0.905378
16456,0.905384
16457,0.90539
16458,0.905396
16459,0.905341
16460,0.905346
16461,0.905352
16462,0.905358
16463,0.905364
16464,0.905369
16465,0.905375
16466,0.905381
16467,0.905387
16468,0.905392
16469,0.905398
16470,0.905404
16471,0.90541
16472,0.905415
16473,0.905421
16474,0.905427
16475,0.905432
16476,0.905438
16477,0.905383
16478,0.905389
16479,0.905395
16480,0.9054
16481,0.905406
16482,0.905412
16483,0.905418
16484,0.905423
16485,0.905429
16486,0.905435
16487,0.905441
16488,0.905446
16489,0.905452
16490,0.905458
16491,0.905464
16492,0.905469
16493,0.905414
16494,0.90542
16495,0.905426
16496,0.905432
16497,0.905437
16498,0.905443
16499,0.905388
16500,0.905394
16501,0.9054
16502,0.905405
16503,0.905411
16504,0.905417
16505,0.905423
16506,0.905428
16507,0.905434
16508,0.90544
16509,0.905446
16510,0.905451
16511,0.905457
16512,0.905463
16513,0.905468
16514,0.905474
16515,0.90548
16516,0.905486
16517,0.905491
16518,0.905436
16519,0.905442
16520,0.905448
16521,0.905454
16522,0.905459
16523,0.905465
16524,0.905471
16525,0.905477
16526,0.905482
16527,0.905488
16528,0.905494
16529,0.905499
16530,0.905505
16531,0.905511
16532,0.905517
16533,0.905522
16534,0.905528
16535,0.905534
16536,0.905539
16537,0.905545
16538,0.905551
16539,0.905557
16540,0.905562
16541,0.905568
16542,0.905574
16543,0.905579
16544,0.905585
16545,0.905591
16546,0.905597
16547,0.905602
16548,0.905608
16549,0.905614
16550,0.905619
16551,0.905625
16552,0.905631
16553,0.905636
16554,0.905582
16555,0.905587
16556,0.905593
16557,0.905599
16558,0.905605
16559,0.90561
16560,0.905616
16561,0.905622
16562,0.905627
16563,0.905573
16564,0.905578
16565,0.905584
16566,0.90559
16567,0.905595
16568,0.905601
16569,0.905607
16570,0.905613
16571,0.905618
16572,0.905624
16573,0.90563
16574,0.905635
16575,0.905641
16576,0.905647
16577,0.905652
16578,0.905658
16579,0.905664
16580,0.905609
16581,0.905615
16582,0.905621
16583,0.905626
16584,0.905632
16585,0.905638
16586,0.905643
16587,0.905649
16588,0.905655
16589,0.90566
16590,0.905666
16591,0.905611
16592,0.905617
16593,0.905623
16594,0.905629
16595,0.905634
16596,0.90564
16597,0.905585
16598,0.905591
16599,0.905597
16600,0.905602
16601,0.905608
16602,0.905614
16603,0.905559
16604,0.905565
16605,0.905571
16606,0.905576
16607,0.905582
16608,0.905588
16609,0.905593
16610,0.905599
16611,0.905605
16612,0.90555
16613,0.905556
16614,0.905562
16615,0.905567
16616,0.905573
16617,0.905579
16618,0.905584
16619,0.90559
16620,0.905596
16621,0.905541
16622,0.905547
16623,0.905492
16624,0.905498
16625,0.905504
16626,0.905509
16627,0.905515
16628,0.905521
16629,0.905526
16630,0.905532
16631,0.905538
16632,0.905544
16633,0.905549
16634,0.905555
16635,0.905561
16636,0.905566
16637,0.905572
16638,0.905578
16639,0.905583
16640,0.905589
16641,0.905595
16642,0.9056
16643,0.905606
16644,0.905552
16645,0.905497
16646,0.905503
16647,0.905509
16648,0.905514
16649,0.90552
16650,0.905526
16651,0.905531
16652,0.905537
16653,0.905482
16654,0.905488
16655,0.905494
16656,0.905439
16657,0.905445
16658,0.905451
16659,0.905457
16660,0.905462
16661,0.905468
16662,0.905474
16663,0.905479
16664,0.905485
16665,0.905491
16666,0.905496
16667,0.905502
16668,0.905508
16669,0.905513
16670,0.905519
16671,0.905525
16672,0.90553
16673,0.905536
16674,0.905542
16675,0.905547
16676,0.905553
16677,0.905559
16678,0.905564
16679,0.90557
16680,0.905576
16681,0.905581
16682,0.905587
16683,0.905593
16684,0.905538
16685,0.905544
16686,0.90555
16687,0.905555
16688,0.905501
16689,0.905447
16690,0.905452
16691,0.905398
16692,0.905344
16693,0.90535
16694,0.905355
16695,0.905361
16696,0.905367
16697,0.905312
16698,0.905318
16699,0.905324
16700,0.905269
16701,0.905275
16702,0.905281
16703,0.905286
16704,0.905232
16705,0.905238
16706,0.905244
16707,0.905249
16708,0.905255
16709,0.905201
16710,0.905206
16711,0.905212
16712,0.905218
16713,0.905223
16714,0.905229
16715,0.905235
16716,0.90524
16717,0.905246
16718,0.905252
16719,0.905257
16720,0.905263
16721,0.905269
16722,0.905274
16723,0.90528
16724,0.905286
16725,0.905291
16726,0.905237
16727,0.905243
16728,0.905249
16729,0.905254
16730,0.90526
16731,0.905266
16732,0.905271
16733,0.905217
16734,0.905163
16735,0.905109
16736,0.905115
16737,0.90512
16738,0.905126
16739,0.905132
16740,0.905137
16741,0.905143
16742,0.905149
16743,0.905154
16744,0.90516
16745,0.905106
16746,0.905112
16747,0.905117
16748,0.905123
16749,0.905069
16750,0.905075
16751,0.90508
16752,0.905026
16753,0.905032
16754,0.905038
16755,0.905043
16756,0.905049
16757,0.905055
16758,0.90506
16759,0.905066
16760,0.905072
16761,0.905077
16762,0.905083
16763,0.905089
16764,0.905094
16765,0.9051
16766,0.905106
16767,0.905111
16768,0.905117
16769,0.905063
16770,0.905069
16771,0.905074
16772,0.90508
16773,0.905086
16774,0.905091
16775,0.905097
16776,0.905103
16777,0.905108
16778,0.905114
16779,0.905119
16780,0.905125
16781,0.905131
16782,0.905136
16783,0.905142
16784,0.905148
16785,0.905153
16786,0.905159
16787,0.905105
16788,0.905111
16789,0.905116
16790,0.905122
16791,0.905128
16792,0.905133
16793,0.905139
16794,0.905145
16795,0.90515
16796,0.905156
16797,0.905162
16798,0.905167
16799,0.905173
16800,0.905179
16801,0.905184
16802,0.90513
16803,0.905136
16804,0.905142
16805,0.905147
16806,0.905153
16807,0.905159
16808,0.905164
16809,0.90517
16810,0.905175
16811,0.905181
16812,0.905187
16813,0.905192
16814,0.905198
16815,0.905204
16816,0.905209
16817,0.905215
16818,0.905221
16819,0.905226
16820,0.905232
16821,0.905238
16822,0.905243
16823,0.905249
16824,0.905254
16825,0.90526
16826,0.905266
16827,0.905271
16828,0.905277
16829,0.905283
16830,0.905288
16831,0.905234
16832,0.90524
16833,0.905246
16834,0.905251
16835,0.905257
16836,0.905263
16837,0.905268
16838,0.905274
16839,0.905279
16840,0.905285
16841,0.905291
16842,0.905296
16843,0.905302
16844,0.905308
16845,0.905313
16846,0.905319
16847,0.905324
16848,0.90533
16849,0.905336
16850,0.905341
16851,0.905347
16852,0.905352
16853,0.905358
16854,0.905364
16855,0.905369
16856,0.905375
16857,0.905381
16858,0.905386
16859,0.905392
16860,0.905338
16861,0.905344
16862,0.905349
16863,0.905355
16864,0.905361
16865,0.905366
16866,0.905372
16867,0.905318
16868,0.905324
16869,0.905329
16870,0.905335
16871,0.905281
16872,0.905287
16873,0.905292
16874,0.905298
16875,0.905304
16876,0.905309
16877,0.905315
16878,0.905321
16879,0.905326
16880,0.905273
16881,0.905278
16882,0.905284
16883,0.905289
16884,0.905295
16885,0.905301
16886,0.905306
16887,0.905312
16888,0.905317
16889,0.905323
16890,0.905329
16891,0.905334
16892,0.905281
16893,0.905286
16894,0.905292
16895,0.905297
16896,0.905303
16897,0.905309
16898,0.905314
16899,0.90532
16900,0.905325
16901,0.905331
16902,0.905337
16903,0.905342
16904,0.905348
16905,0.905353
16906,0.905359
16907,0.905365
16908,0.90537
16909,0.905376
16910,0.905322
16911,0.905328
16912,0.905333
16913,0.905339
16914,0.905345
16915,0.90535
16916,0.905356
16917,0.905361
16918,0.905367
16919,0.905373
16920,0.905378
16921,0.905384
16922,0.90533
16923,0.905336
16924,0.905342
16925,0.905347
16926,0.905353
16927,0.905358
16928,0.905305
16929,0.90531
16930,0.905257
16931,0.905203
16932,0.905209
16933,0.905215
16934,0.90522
16935,0.905226
16936,0.905231
16937,0.905237
16938,0.905243
16939,0.905248
16940,0.905254
16941,0.905259
16942,0.905265
16943,0.905271
16944,0.905276
16945,0.905223
16946,0.905169
16947,0.905175
16948,0.905181
16949,0.905186
16950,0.905192
16951,0.905197
16952,0.905203
16953,0.905209
16954,0.905214
16955,0.90522
16956,0.905166
16957,0.905113
16958,0.905119
16959,0.905124
16960,0.90513
16961,0.905076
16962,0.905082
16963,0.905088
16964,0.905093
16965,0.905099
16966,0.905104
16967,0.90511
16968,0.905116
16969,0.905121
16970,0.905127
16971,0.905132
16972,0.905138
16973,0.905143
16974,0.905149
16975,0.905155
16976,0.90516
16977,0.905166
16978,0.905171
16979,0.905177
16980,0.905183
16981,0.905188
16982,0.905194
16983,0.905199
16984,0.905205
16985,0.90521
16986,0.905216
16987,0.905222
16988,0.905168
16989,0.905174
16990,0.905121
16991,0.905126
16992,0.905132
16993,0.905137
16994,0.905143
16995,0.905149
16996,0.905154
16997,0.90516
16998,0.905165
16999,0.905171
17000,0.905176
17001,0.905182
17002,0.905188
17003,0.905134
17004,0.905081
17005,0.905087
17006,0.905092
17007,0.905098
17008,0.905103
17009,0.90505
17010,0.905056
17011,0.905061
17012,0.905067
17013,0.905073
17014,0.905078
17015,0.905084
17016,0.905089
17017,0.905095
17018,0.9051
17019,0.905106
17020,0.905112
17021,0.905058
17022,0.905064
17023,0.905011
17024,0.905016
17025,0.905022
17026,0.905028
17027,0.905033
17028,0.905039
17029,0.905044
17030,0.90505
17031,0.904997
17032,0.905002
17033,0.905008
17034,0.904955
17035,0.90496
17036,0.904966
17037,0.904972
17038,0.904977
17039,0.904983
17040,0.904988
17041,0.904994
17042,0.904999
17043,0.905005
17044,0.905011
17045,0.905016
17046,0.904963
17047,0.904969
17048,0.904974
17049,0.90498
17050,0.904985
17051,0.904991
17052,0.904996
17053,0.905002
17054,0.905008
17055,0.905013
17056,0.905019
17057,0.905024
17058,0.90503
17059,0.905035
17060,0.905041
17061,0.905047
17062,0.905052
17063,0.905058
17064,0.905063
17065,0.905069
17066,0.905074
17067,0.90508
17068,0.905086
17069,0.905091
17070,0.905097
17071,0.905044
17072,0.905049
17073,0.905055
17074,0.90506
17075,0.905066
17076,0.905071
17077,0.905077
17078,0.905083
17079,0.905088
17080,0.905094
17081,0.905041
17082,0.905046
17083,0.905052
17084,0.905057
17085,0.905063
17086,0.90501
17087,0.904957
17088,0.904904
17089,0.90491
17090,0.904915
17091,0.904921
17092,0.904926
17093,0.904932
17094,0.904937
17095,0.904943
17096,0.904949
17097,0.904954
17098,0.904901
17099,0.904907
17100,0.904912
17101,0.904859
17102,0.904865
17103,0.90487
17104,0.904876
17105,0.904823
17106,0.904829
17107,0.904834
17108,0.90484
17109,0.904845
17110,0.904851
17111,0.904857
17112,0.904862
17113,0.904868
17114,0.904873
17115,0.904879
17116,0.904884
17117,0.90489
17118,0.904895
17119,0.904901
17120,0.904907
17121,0.904912
17122,0.904918
17123,0.904923
17124,0.904929
17125,0.904934
17126,0.90494
17127,0.904945
17128,0.904951
17129,0.904957
17130,0.904962
17131,0.904968
17132,0.904973
17133,0.904979
17134,0.904926
17135,0.904931
17136,0.904937
17137,0.904943
17138,0.904948
17139,0.904954
17140,0.904901
17141,0.904906
17142,0.904912
17143,0.904917
17144,0.904923
17145,0.904929
17146,0.904934
17147,0.90494
17148,0.904945
17149,0.904951
17150,0.904956
17151,0.904962
17152,0.904967
17153,0.904973
17154,0.904978
17155,0.904984
17156,0.90499
17157,0.904995
17158,0.905001
17159,0.905006
17160,0.905012
17161,0.905017
17162,0.905023
17163,0.905028
17164,0.905034
17165,0.905039
17166,0.905045
17167,0.90505
17168,0.905056
17169,0.905003
17170,0.905009
17171,0.905014
17172,0.90502
17173,0.905025
17174,0.904973
17175,0.904978
17176,0.904984
17177,0.904989
17178,0.904995
17179,0.905
17180,0.905006
17181,0.905011
17182,0.905017
17183,0.905022
17184,0.905028
17185,0.905033
17186,0.905039
17187,0.905045
17188,0.90505
17189,0.905056
17190,0.905061
17191,0.905067
17192,0.905072
17193,0.905078
17194,0.905083
17195,0.905089
17196,0.905094
17197,0.9051
17198,0.905105
17199,0.905111
17200,0.905116
17201,0.905122
17202,0.905127
17203,0.905133
17204,0.90508
17205,0.905028
17206,0.905033
17207,0.905039
17208,0.904986
17209,0.904992
17210,0.904997
17211,0.905003
17212,0.905008
17213,0.905014
17214,0.905019
17215,0.905025
17216,0.90503
17217,0.905036
17218,0.905041
17219,0.905047
17220,0.905052
17221,0.905058
17222,0.905063
17223,0.905011
17224,0.905016
17225,0.904964
17226,0.904969
17227,0.904975
17228,0.90498
17229,0.904986
17230,0.904991
17231,0.904997
17232,0.905002
17233,0.905008
17234,0.904955
17235,0.904961
17236,0.904966
17237,0.904972
17238,0.904977
17239,0.904983
17240,0.90493
17241,0.904936
17242,0.904941
17243,0.904947
17244,0.904952
17245,0.904958
17246,0.904963
17247,0.904911
17248,0.904917
17249,0.904922
17250,0.90487
17251,0.904875
17252,0.904881
17253,0.904886
17254,0.904892
17255,0.904897
17256,0.904903
17257,0.904908
17258,0.904914
17259,0.904919
17260,0.904925
17261,0.90493
17262,0.904936
17263,0.904883
17264,0.904889
17265,0.904894
17266,0.904842
17267,0.904847
17268,0.904853
17269,0.904858
17270,0.904864
17271,0.904869
17272,0.904875
17273,0.90488
17274,0.904886
17275,0.904891
17276,0.904897
17277,0.904902
17278,0.904908
17279,0.904913
17280,0.904919
17281,0.904924
17282,0.90493
17283,0.904935
17284,0.904941
17285,0.904946
17286,0.904952
17287,0.904957
17288,0.904905
17289,0.904911
17290,0.904916
17291,0.904922
17292,0.904927
17293,0.904933
17294,0.904938
17295,0.904944
17296,0.904949
17297,0.904955
17298,0.90496
17299,0.904908
17300,0.904913
17301,0.904919
17302,0.904924
17303,0.90493
17304,0.904935
17305,0.904941
17306,0.904946
17307,0.904952
17308,0.904957
17309,0.904963
17310,0.904968
17311,0.904974
17312,0.904979
17313,0.904985
17314,0.90499
17315,0.904996
17316,0.905001
17317,0.905007
17318,0.905012
17319,0.905018
17320,0.905023
17321,0.905029
17322,0.905034
17323,0.90504
17324,0.905045
17325,0.905051
17326,0.905056
17327,0.905061
17328,0.905067
17329,0.905072
17330,0.905078
17331,0.905083
17332,0.905089
17333,0.905094
17334,0.9051
17335,0.905105
17336,0.905111
17337,0.905116
17338,0.905122
17339,0.905127
17340,0.905133
17341,0.90508
17342,0.905086
17343,0.905091
17344,0.905097
17345,0.905102
17346,0.905108
17347,0.905113
17348,0.905119
17349,0.905124
17350,0.90513
17351,0.905078
17352,0.905025
17353,0.905031
17354,0.905036
17355,0.905042
17356,0.905047
17357,0.905053
17358,0.905058
17359,0.905064
17360,0.905069
17361,0.905017
17362,0.905022
17363,0.905028
17364,0.905033
17365,0.905039
17366,0.905044
17367,0.90505
17368,0.905055
17369,0.905061
17370,0.905066
17371,0.905072
17372,0.905077
17373,0.905083
17374,0.905088
17375,0.905094
17376,0.905099
17377,0.905104
17378,0.90511
17379,0.905115
17380,0.905121
17381,0.905126
17382,0.905132
17383,0.905137
17384,0.905143
17385,0.905148
17386,0.905154
17387,0.905159
17388,0.905164
17389,0.90517
17390,0.905175
17391,0.905123
17392,0.905129
17393,0.905134
17394,0.905082
17395,0.905088
17396,0.905093
17397,0.905041
17398,0.905047
17399,0.905052
17400,0.905057
17401,0.905063
17402,0.905011
17403,0.905016
17404,0.905022
17405,0.905027
17406,0.905033
17407,0.905038
17408,0.905044
17409,0.905049
17410,0.905055
17411,0.90506
17412,0.905065
17413,0.905071
17414,0.905076
17415,0.905082
17416,0.905087
17417,0.905093
17418,0.905098
17419,0.905104
17420,0.905109
17421,0.905057
17422,0.905063
17423,0.905068
17424,0.905073
17425,0.905079
17426,0.905084
17427,0.90509
17428,0.905095
17429,0.905101
17430,0.905106
17431,0.905112
17432,0.905117
17433,0.905122
17434,0.905128
17435,0.905133
17436,0.905139
17437,0.905144
17438,0.90515
17439,0.905155
17440,0.905161
17441,0.905166
17442,0.905114
17443,0.90512
17444,0.905125
17445,0.90513
17446,0.905136
17447,0.905141
17448,0.905147
17449,0.905095
17450,0.9051
17451,0.905106
17452,0.905111
17453,0.905117
17454,0.905122
17455,0.905127
17456,0.905133
17457,0.905138
17458,0.905144
17459,0.905149
17460,0.905155
17461,0.90516
17462,0.905166
17463,0.905171
17464,0.905176
17465,0.905182
17466,0.905187
17467,0.905193
17468,0.905198
17469,0.905204
17470,0.905209
17471,0.905214
17472,0.90522
17473,0.905225
17474,0.905231
17475,0.905236
17476,0.905241
17477,0.905247
17478,0.905252
17479,0.905258
17480,0.905263
17481,0.905269
17482,0.905274
17483,0.905279
